dishID,ingredient
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,1 1/2 pounds skinless boneless chicken breast meat - cubed 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,1/8 cup red wine vinegar 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,1/2 lime juiced 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,1 teaspoon white sugar 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,1/2 teaspoon salt 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,1/2 teaspoon ground black pepper 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,2 green onions chopped 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,2 cloves garlic minced 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,1 teaspoon dried oregano 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,10 (6 inch) flour tortillas 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,1 tomato diced 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,1/4 cup shredded lettuce 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,1/4 cup shredded Monterey Jack cheese 
n.zvQbfYPY8cgN2QpC/TGwr1khbhRJK,1/4 cup salsa 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1 cup all-purpose flour 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,2 tablespoons cornstarch 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1 teaspoon baking powder 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1/2 teaspoon salt 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1 egg 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1 cup beer 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1/2 cup plain yogurt 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1/2 cup mayonnaise 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1 lime juiced 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1 jalapeno pepper minced 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1 teaspoon minced capers 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1/2 teaspoon dried oregano 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1/2 teaspoon ground cumin 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1/2 teaspoon dried dill weed 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1 teaspoon ground cayenne pepper 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1 quart oil for frying 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1 pound cod fillets cut into 2 to 3 ounce portions 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1 (12 ounce) package corn tortillas 
/RFdTODXXDVdouX9e3frqkeT4v1ytnK,1/2 medium head cabbage finely shredded 
/1Ciq3fOGK2B24YneWYbaoWDbeiBp9m,3 pounds chicken wings 
/1Ciq3fOGK2B24YneWYbaoWDbeiBp9m,2 tablespoons olive oil 
/1Ciq3fOGK2B24YneWYbaoWDbeiBp9m,1/2 cup soy sauce 
/1Ciq3fOGK2B24YneWYbaoWDbeiBp9m,2 tablespoons ketchup 
/1Ciq3fOGK2B24YneWYbaoWDbeiBp9m,1 cup honey 
/1Ciq3fOGK2B24YneWYbaoWDbeiBp9m,1 clove garlic minced 
/1Ciq3fOGK2B24YneWYbaoWDbeiBp9m,salt and pepper to taste 
AbSAdcdV/owyY6tXedi20Iw7G/lgMW6,1 cup light brown sugar 
AbSAdcdV/owyY6tXedi20Iw7G/lgMW6,1/4 cup white sugar 
AbSAdcdV/owyY6tXedi20Iw7G/lgMW6,1/2 cup butter 
AbSAdcdV/owyY6tXedi20Iw7G/lgMW6,2 eggs 
AbSAdcdV/owyY6tXedi20Iw7G/lgMW6,1 tablespoon all-purpose flour 
AbSAdcdV/owyY6tXedi20Iw7G/lgMW6,1 tablespoon milk 
AbSAdcdV/owyY6tXedi20Iw7G/lgMW6,1 teaspoon vanilla extract 
AbSAdcdV/owyY6tXedi20Iw7G/lgMW6,1 cup chopped pecans 
.1rbuOxWLedoM53ZUWGw4RIuWOxh9FS,3 cups water 
.1rbuOxWLedoM53ZUWGw4RIuWOxh9FS,1 teaspoon salt 
.1rbuOxWLedoM53ZUWGw4RIuWOxh9FS,1 teaspoon ground black pepper 
.1rbuOxWLedoM53ZUWGw4RIuWOxh9FS,1 teaspoon dried oregano 
.1rbuOxWLedoM53ZUWGw4RIuWOxh9FS,1 teaspoon dried basil 
.1rbuOxWLedoM53ZUWGw4RIuWOxh9FS,1 teaspoon onion salt 
.1rbuOxWLedoM53ZUWGw4RIuWOxh9FS,1 teaspoon dried parsley 
.1rbuOxWLedoM53ZUWGw4RIuWOxh9FS,1 teaspoon garlic powder 
.1rbuOxWLedoM53ZUWGw4RIuWOxh9FS,1 bay leaf 
.1rbuOxWLedoM53ZUWGw4RIuWOxh9FS,1 (.7 ounce) package dry Italian-style salad dressing mix 
.1rbuOxWLedoM53ZUWGw4RIuWOxh9FS,1 (5 pound) rump roast 
tGvKW87TmChqGGYvXUUrPKHa97dCu3u,4 skinless boneless chicken breast halves 
tGvKW87TmChqGGYvXUUrPKHa97dCu3u,1 (17.5 fluid ounce) bottle buffalo wing sauce divided 
tGvKW87TmChqGGYvXUUrPKHa97dCu3u,1/2 (1 ounce) package dry ranch salad dressing mix 
tGvKW87TmChqGGYvXUUrPKHa97dCu3u,2 tablespoons butter 
tGvKW87TmChqGGYvXUUrPKHa97dCu3u,6 hoagie rolls split lengthwise 
66yRCiTB/vWvq/P74omjcVvv6obBWsK,1 tablespoon butter 
66yRCiTB/vWvq/P74omjcVvv6obBWsK,2 cloves garlic minced 
66yRCiTB/vWvq/P74omjcVvv6obBWsK,1/2 cup sun-dried tomatoes chopped 
66yRCiTB/vWvq/P74omjcVvv6obBWsK,1 cup chicken broth divided 
66yRCiTB/vWvq/P74omjcVvv6obBWsK,1 cup heavy cream 
66yRCiTB/vWvq/P74omjcVvv6obBWsK,1 pound skinless boneless chicken breast halves 
66yRCiTB/vWvq/P74omjcVvv6obBWsK,salt and pepper to taste 
66yRCiTB/vWvq/P74omjcVvv6obBWsK,2 tablespoons vegetable oil 
66yRCiTB/vWvq/P74omjcVvv6obBWsK,2 tablespoons chopped fresh basil 
66yRCiTB/vWvq/P74omjcVvv6obBWsK,8 ounces dry fettuccini pasta 
kEq2KyXowfn9VZHJaq348lMB/fGHaUO,2 cups all-purpose flour 
kEq2KyXowfn9VZHJaq348lMB/fGHaUO,1 teaspoon salt 
kEq2KyXowfn9VZHJaq348lMB/fGHaUO,4 teaspoons baking powder 
kEq2KyXowfn9VZHJaq348lMB/fGHaUO,2 tablespoons white sugar 
kEq2KyXowfn9VZHJaq348lMB/fGHaUO,2 eggs 
kEq2KyXowfn9VZHJaq348lMB/fGHaUO,1 1/2 cups warm milk 
kEq2KyXowfn9VZHJaq348lMB/fGHaUO,1/3 cup butter melted 
kEq2KyXowfn9VZHJaq348lMB/fGHaUO,1 teaspoon vanilla extract 
6RxXbE8G9aJcQwQhUraLpi.u6HF4LVK,1 (32 ounce) package frozen hash brown potatoes 
6RxXbE8G9aJcQwQhUraLpi.u6HF4LVK,8 ounces cooked diced ham 
6RxXbE8G9aJcQwQhUraLpi.u6HF4LVK,2 (10.75 ounce) cans condensed cream of potato soup 
6RxXbE8G9aJcQwQhUraLpi.u6HF4LVK,1 (16 ounce) container sour cream 
6RxXbE8G9aJcQwQhUraLpi.u6HF4LVK,2 cups shredded sharp Cheddar cheese 
6RxXbE8G9aJcQwQhUraLpi.u6HF4LVK,1 1/2 cups grated Parmesan cheese 
dYsEu6hdJ5a/jOoXL9tHLRQnIfEM1Pu,1 cup sour cream 
dYsEu6hdJ5a/jOoXL9tHLRQnIfEM1Pu,1 teaspoon baking soda 
dYsEu6hdJ5a/jOoXL9tHLRQnIfEM1Pu,4 cups all-purpose flour 
dYsEu6hdJ5a/jOoXL9tHLRQnIfEM1Pu,1 cup white sugar 
dYsEu6hdJ5a/jOoXL9tHLRQnIfEM1Pu,2 teaspoons baking powder 
dYsEu6hdJ5a/jOoXL9tHLRQnIfEM1Pu,1/4 teaspoon cream of tartar 
dYsEu6hdJ5a/jOoXL9tHLRQnIfEM1Pu,1 teaspoon salt 
dYsEu6hdJ5a/jOoXL9tHLRQnIfEM1Pu,1 cup butter 
dYsEu6hdJ5a/jOoXL9tHLRQnIfEM1Pu,1 egg 
dYsEu6hdJ5a/jOoXL9tHLRQnIfEM1Pu,1 cup raisins (optional) 
ykO6V/WBuqLN7pBgE52pPvmj8538hga,1 bunch fresh asparagus trimmed 
ykO6V/WBuqLN7pBgE52pPvmj8538hga,cooking spray 
ykO6V/WBuqLN7pBgE52pPvmj8538hga,salt and pepper to taste 
ykO6V/WBuqLN7pBgE52pPvmj8538hga,2 tablespoons butter 
ykO6V/WBuqLN7pBgE52pPvmj8538hga,1 tablespoon soy sauce 
ykO6V/WBuqLN7pBgE52pPvmj8538hga,1 teaspoon balsamic vinegar 
uXO7dnDHVwl5M/dtLmOb8EmX0yTESCy,1/3 cup Dijon mustard 
uXO7dnDHVwl5M/dtLmOb8EmX0yTESCy,1/4 cup honey 
uXO7dnDHVwl5M/dtLmOb8EmX0yTESCy,2 tablespoons mayonnaise 
uXO7dnDHVwl5M/dtLmOb8EmX0yTESCy,1 teaspoon steak sauce 
uXO7dnDHVwl5M/dtLmOb8EmX0yTESCy,4 skinless boneless chicken breast halves 
8l8AkojX8npH/am/T4sMu2waR9EubhG,2 pounds beef chuck roast 
8l8AkojX8npH/am/T4sMu2waR9EubhG,1/2 teaspoon salt 
8l8AkojX8npH/am/T4sMu2waR9EubhG,1/2 teaspoon ground black pepper 
8l8AkojX8npH/am/T4sMu2waR9EubhG,4 ounces butter 
8l8AkojX8npH/am/T4sMu2waR9EubhG,4 green onions sliced (white parts only) 
8l8AkojX8npH/am/T4sMu2waR9EubhG,4 tablespoons all-purpose flour 
8l8AkojX8npH/am/T4sMu2waR9EubhG,1 (10.5 ounce) can condensed beef broth 
8l8AkojX8npH/am/T4sMu2waR9EubhG,1 teaspoon prepared mustard 
8l8AkojX8npH/am/T4sMu2waR9EubhG,1 (6 ounce) can sliced mushrooms drained 
8l8AkojX8npH/am/T4sMu2waR9EubhG,1/3 cup sour cream 
8l8AkojX8npH/am/T4sMu2waR9EubhG,1/3 cup white wine 
8l8AkojX8npH/am/T4sMu2waR9EubhG,salt to taste 
8l8AkojX8npH/am/T4sMu2waR9EubhG,ground black pepper to taste 
U52CYzG7Z743x.je2e.YC5qPxCDtzrO,1 egg 
U52CYzG7Z743x.je2e.YC5qPxCDtzrO,3/4 cup milk 
U52CYzG7Z743x.je2e.YC5qPxCDtzrO,1 cup shredded Cheddar cheese 
U52CYzG7Z743x.je2e.YC5qPxCDtzrO,1/2 cup quick cooking oats 
U52CYzG7Z743x.je2e.YC5qPxCDtzrO,1 teaspoon salt 
U52CYzG7Z743x.je2e.YC5qPxCDtzrO,1 pound ground beef 
U52CYzG7Z743x.je2e.YC5qPxCDtzrO,2/3 cup ketchup 
U52CYzG7Z743x.je2e.YC5qPxCDtzrO,1/4 cup packed brown sugar 
U52CYzG7Z743x.je2e.YC5qPxCDtzrO,1 1/2 teaspoons prepared mustard 
yVtoEf.WTDeRx93pCiZtkyLqVWKZDHG,1 cup butter 
yVtoEf.WTDeRx93pCiZtkyLqVWKZDHG,2 tablespoons prepared Dijon-style mustard 
yVtoEf.WTDeRx93pCiZtkyLqVWKZDHG,1 tablespoon fresh lemon juice 
yVtoEf.WTDeRx93pCiZtkyLqVWKZDHG,1 tablespoon chopped garlic 
yVtoEf.WTDeRx93pCiZtkyLqVWKZDHG,1 tablespoon chopped fresh parsley 
yVtoEf.WTDeRx93pCiZtkyLqVWKZDHG,2 pounds medium raw shrimp shelled deveined with tails attached 
ZVHsk5QnTG2xdIr6Qlm31.o7fYLpEoO,2 tablespoons oil 
ZVHsk5QnTG2xdIr6Qlm31.o7fYLpEoO,2 tablespoons chopped onion 
ZVHsk5QnTG2xdIr6Qlm31.o7fYLpEoO,1 1/2 cups uncooked white rice 
ZVHsk5QnTG2xdIr6Qlm31.o7fYLpEoO,2 cups chicken broth 
ZVHsk5QnTG2xdIr6Qlm31.o7fYLpEoO,1 cup chunky salsa 
hv/wvL1iLD2kANBoUM0E6mc8PAkI5N6,1 tablespoon vegetable oil 
hv/wvL1iLD2kANBoUM0E6mc8PAkI5N6,1 onion chopped 
hv/wvL1iLD2kANBoUM0E6mc8PAkI5N6,1 (10 ounce) package frozen chopped spinach thawed and drained 
hv/wvL1iLD2kANBoUM0E6mc8PAkI5N6,5 eggs beaten 
hv/wvL1iLD2kANBoUM0E6mc8PAkI5N6,3 cups shredded Muenster cheese 
hv/wvL1iLD2kANBoUM0E6mc8PAkI5N6,1/4 teaspoon salt 
hv/wvL1iLD2kANBoUM0E6mc8PAkI5N6,1/8 teaspoon ground black pepper 
67yG6SOpEcO5ipPEWUaqOL2KTvnZS3u,1 1/2 cups cornmeal 
67yG6SOpEcO5ipPEWUaqOL2KTvnZS3u,2 1/2 cups milk 
67yG6SOpEcO5ipPEWUaqOL2KTvnZS3u,2 cups all-purpose flour 
67yG6SOpEcO5ipPEWUaqOL2KTvnZS3u,1 tablespoon baking powder 
67yG6SOpEcO5ipPEWUaqOL2KTvnZS3u,1 teaspoon salt 
67yG6SOpEcO5ipPEWUaqOL2KTvnZS3u,2/3 cup white sugar 
67yG6SOpEcO5ipPEWUaqOL2KTvnZS3u,2 eggs 
67yG6SOpEcO5ipPEWUaqOL2KTvnZS3u,1/2 cup vegetable oil 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,3 tablespoons olive oil 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,3 cloves garlic chopped 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,2 onions chopped 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,2 cups chopped celery 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,5 carrots sliced 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,2 cups chicken broth 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,2 cups water 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,4 cups tomato sauce 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,1/2 cup red wine (optional) 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,1 cup canned kidney beans drained 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,1 (15 ounce) can green beans 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,2 cups baby spinach rinsed 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,3 zucchinis quartered and sliced 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,1 tablespoon chopped fresh oregano 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,2 tablespoons chopped fresh basil 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,salt and pepper to taste 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,1/2 cup seashell pasta 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,2 tablespoons grated Parmesan cheese for topping 
j1l1K0Y72RgBEqo7N96gwj/RosdhPju,1 tablespoon olive oil 
zxSd1QSMeaqw7kdahQ/L./70xCiJrb.,1 cup butter softened 
zxSd1QSMeaqw7kdahQ/L./70xCiJrb.,1/2 cup white sugar 
zxSd1QSMeaqw7kdahQ/L./70xCiJrb.,2 cups all-purpose flour 
zxSd1QSMeaqw7kdahQ/L./70xCiJrb.,4 eggs 
zxSd1QSMeaqw7kdahQ/L./70xCiJrb.,1 1/2 cups white sugar 
zxSd1QSMeaqw7kdahQ/L./70xCiJrb.,1/4 cup all-purpose flour 
zxSd1QSMeaqw7kdahQ/L./70xCiJrb.,2 lemons juiced 
.RzlQoqQBLb7fMXJCLEpMAA0BjDELSK,1 (18.25 ounce) package chocolate cake mix 
.RzlQoqQBLb7fMXJCLEpMAA0BjDELSK,1 (16 ounce) container prepared chocolate frosting 
.RzlQoqQBLb7fMXJCLEpMAA0BjDELSK,1 (3 ounce) bar chocolate flavored confectioners coating 
yy9pWFtmrTpK0JF3HKS4nl1uoqa5YG.,1/2 cup butter 
yy9pWFtmrTpK0JF3HKS4nl1uoqa5YG.,1/2 cup white sugar 
yy9pWFtmrTpK0JF3HKS4nl1uoqa5YG.,1/3 cup packed brown sugar 
yy9pWFtmrTpK0JF3HKS4nl1uoqa5YG.,1/2 cup peanut butter 
yy9pWFtmrTpK0JF3HKS4nl1uoqa5YG.,1/2 teaspoon vanilla extract 
yy9pWFtmrTpK0JF3HKS4nl1uoqa5YG.,1 egg 
yy9pWFtmrTpK0JF3HKS4nl1uoqa5YG.,1 cup all-purpose flour 
yy9pWFtmrTpK0JF3HKS4nl1uoqa5YG.,1 teaspoon baking soda 
yy9pWFtmrTpK0JF3HKS4nl1uoqa5YG.,1/4 teaspoon salt 
yy9pWFtmrTpK0JF3HKS4nl1uoqa5YG.,1/2 cup rolled oats 
yy9pWFtmrTpK0JF3HKS4nl1uoqa5YG.,1 cup semisweet chocolate chips 
ZTpwPjVm8WXsFVFhOnXJvvScVzp7cz2,4 skinless boneless chicken breast halves 
ZTpwPjVm8WXsFVFhOnXJvvScVzp7cz2,1/4 teaspoon salt 
ZTpwPjVm8WXsFVFhOnXJvvScVzp7cz2,1/8 teaspoon ground black pepper 
ZTpwPjVm8WXsFVFhOnXJvvScVzp7cz2,6 slices Swiss cheese 
ZTpwPjVm8WXsFVFhOnXJvvScVzp7cz2,4 slices cooked ham 
ZTpwPjVm8WXsFVFhOnXJvvScVzp7cz2,1/2 cup seasoned bread crumbs 
..3M3xsVPQLnncQ2oYzCyhGjNe/6EB2,1 3/4 cups white sugar 
..3M3xsVPQLnncQ2oYzCyhGjNe/6EB2,8 cups water 
..3M3xsVPQLnncQ2oYzCyhGjNe/6EB2,1 1/2 cups lemon juice 
Gui7vnPf9/fJ32bZcZCR2TWtuV9msbm,1 bunch kale 
Gui7vnPf9/fJ32bZcZCR2TWtuV9msbm,1 tablespoon olive oil 
Gui7vnPf9/fJ32bZcZCR2TWtuV9msbm,1 teaspoon seasoned salt 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,1/2 cup butter 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,3 cloves garlic chopped 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,1 small onion chopped 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,1 (10 ounce) package frozen chopped spinach thawed and drained 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,1 (4.5 ounce) can mushrooms drained 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,1 (6 ounce) package herb and garlic feta crumbled 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,1 (8 ounce) package shredded Cheddar cheese 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,salt and pepper to taste 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,1 (9 inch) unbaked deep dish pie crust 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,4 eggs beaten 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,1 cup milk 
9u.XIdXVsNsSfUcDbXvZkHTgXpF/kcq,salt and pepper to taste 
dUINnST47gVjptPcUDBOY0A35WJjW/2,5 sweet potatoes 
dUINnST47gVjptPcUDBOY0A35WJjW/2,1/4 teaspoon salt 
dUINnST47gVjptPcUDBOY0A35WJjW/2,1/4 cup butter 
dUINnST47gVjptPcUDBOY0A35WJjW/2,2 eggs 
dUINnST47gVjptPcUDBOY0A35WJjW/2,1 teaspoon vanilla extract 
dUINnST47gVjptPcUDBOY0A35WJjW/2,1/2 teaspoon ground cinnamon 
dUINnST47gVjptPcUDBOY0A35WJjW/2,1/2 cup white sugar 
dUINnST47gVjptPcUDBOY0A35WJjW/2,2 tablespoons heavy cream 
dUINnST47gVjptPcUDBOY0A35WJjW/2,1/4 cup butter softened 
dUINnST47gVjptPcUDBOY0A35WJjW/2,3 tablespoons all-purpose flour 
dUINnST47gVjptPcUDBOY0A35WJjW/2,3/4 cup packed light brown sugar 
dUINnST47gVjptPcUDBOY0A35WJjW/2,1/2 cup chopped pecans 
/nWcd8oOwqkbzjohMPPxQkY.oB3aXoK,1 onion peeled and halved 
/nWcd8oOwqkbzjohMPPxQkY.oB3aXoK,3 cups dry pinto beans rinsed 
/nWcd8oOwqkbzjohMPPxQkY.oB3aXoK,1/2 fresh jalapeno pepper seeded and chopped 
/nWcd8oOwqkbzjohMPPxQkY.oB3aXoK,2 tablespoons minced garlic 
/nWcd8oOwqkbzjohMPPxQkY.oB3aXoK,5 teaspoons salt 
/nWcd8oOwqkbzjohMPPxQkY.oB3aXoK,1 3/4 teaspoons fresh ground black pepper 
/nWcd8oOwqkbzjohMPPxQkY.oB3aXoK,1/8 teaspoon ground cumin optional 
/nWcd8oOwqkbzjohMPPxQkY.oB3aXoK,9 cups water 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,1 pound skinless boneless chicken breast halves - cut into 1 inch cubes 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,1 pound andouille sausage sliced 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,1 (28 ounce) can diced tomatoes with juice 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,1 large onion chopped 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,1 large green bell pepper chopped 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,1 cup chopped celery 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,1 cup chicken broth 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,2 teaspoons dried oregano 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,2 teaspoons dried parsley 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,2 teaspoons Cajun seasoning 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,1 teaspoon cayenne pepper 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,1/2 teaspoon dried thyme 
MhtuXwqunC.C1kGAQhewdZThlsYQ.yS,1 pound frozen cooked shrimp without tails 
9P1WzqQcXiMIumNbNAlKmhCM87uFu8u,30 saltine crackers 
9P1WzqQcXiMIumNbNAlKmhCM87uFu8u,2 tablespoons all-purpose flour 
9P1WzqQcXiMIumNbNAlKmhCM87uFu8u,2 tablespoons dry potato flakes 
9P1WzqQcXiMIumNbNAlKmhCM87uFu8u,1 teaspoon seasoned salt 
9P1WzqQcXiMIumNbNAlKmhCM87uFu8u,1/2 teaspoon ground black pepper 
9P1WzqQcXiMIumNbNAlKmhCM87uFu8u,1 egg 
9P1WzqQcXiMIumNbNAlKmhCM87uFu8u,6 skinless boneless chicken breast halves 
9P1WzqQcXiMIumNbNAlKmhCM87uFu8u,2 cups vegetable oil for frying 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,2 cups white sugar 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,1 3/4 cups all-purpose flour 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,3/4 cup unsweetened cocoa powder 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,1 1/2 teaspoons baking soda 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,1 1/2 teaspoons baking powder 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,1 teaspoon salt 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,2 eggs 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,1 cup milk 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,1/2 cup vegetable oil 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,2 teaspoons vanilla extract 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,1 cup boiling water 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,3/4 cup butter 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,1 1/2 cups unsweetened cocoa powder 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,5 1/3 cups confectioners' sugar 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,2/3 cup milk 
CyukJbvGZvnvD51CE8QRcz4VpS6W6IG,1 teaspoon vanilla extract 
TtkhPjIBSn4yD2wBscNWa5T/lsiZckS,1 (3 pound) whole chicken cut into pieces 
TtkhPjIBSn4yD2wBscNWa5T/lsiZckS,1/2 cup butter melted 
TtkhPjIBSn4yD2wBscNWa5T/lsiZckS,1/2 cup honey 
TtkhPjIBSn4yD2wBscNWa5T/lsiZckS,1/4 cup prepared mustard 
TtkhPjIBSn4yD2wBscNWa5T/lsiZckS,1 teaspoon salt 
TtkhPjIBSn4yD2wBscNWa5T/lsiZckS,1 teaspoon curry powder 
1qgAvBDFheCJpKk9JZxJF27dqoSmrdm,2 cups all-purpose flour 
1qgAvBDFheCJpKk9JZxJF27dqoSmrdm,1/3 cup sugar 
1qgAvBDFheCJpKk9JZxJF27dqoSmrdm,1 teaspoon baking powder 
1qgAvBDFheCJpKk9JZxJF27dqoSmrdm,1/4 teaspoon baking soda 
1qgAvBDFheCJpKk9JZxJF27dqoSmrdm,1/2 teaspoon salt 
1qgAvBDFheCJpKk9JZxJF27dqoSmrdm,8 tablespoons unsalted butter frozen 
1qgAvBDFheCJpKk9JZxJF27dqoSmrdm,1/2 cup raisins (or dried currants) 
1qgAvBDFheCJpKk9JZxJF27dqoSmrdm,1/2 cup sour cream 
1qgAvBDFheCJpKk9JZxJF27dqoSmrdm,1 large egg 
zw2MBZhz4lc/KHnS/K5SU.VyK3ZJ7kC,1 (7 ounce) jar marshmallow creme 
zw2MBZhz4lc/KHnS/K5SU.VyK3ZJ7kC,1 1/2 cups white sugar 
zw2MBZhz4lc/KHnS/K5SU.VyK3ZJ7kC,2/3 cup evaporated milk 
zw2MBZhz4lc/KHnS/K5SU.VyK3ZJ7kC,1/4 cup butter 
zw2MBZhz4lc/KHnS/K5SU.VyK3ZJ7kC,1/4 teaspoon salt 
zw2MBZhz4lc/KHnS/K5SU.VyK3ZJ7kC,2 cups milk chocolate chips 
zw2MBZhz4lc/KHnS/K5SU.VyK3ZJ7kC,1 cup semisweet chocolate chips 
zw2MBZhz4lc/KHnS/K5SU.VyK3ZJ7kC,1/2 cup chopped nuts 
zw2MBZhz4lc/KHnS/K5SU.VyK3ZJ7kC,1 teaspoon vanilla extract 
m8TdGLwaejjQzVzIcc1OeRQ4.M1JyXm,1 cup butter softened 
m8TdGLwaejjQzVzIcc1OeRQ4.M1JyXm,2/3 cup white sugar 
m8TdGLwaejjQzVzIcc1OeRQ4.M1JyXm,1/2 teaspoon almond extract 
m8TdGLwaejjQzVzIcc1OeRQ4.M1JyXm,2 cups all-purpose flour 
m8TdGLwaejjQzVzIcc1OeRQ4.M1JyXm,1/2 cup seedless raspberry jam 
m8TdGLwaejjQzVzIcc1OeRQ4.M1JyXm,1/2 cup confectioners' sugar 
m8TdGLwaejjQzVzIcc1OeRQ4.M1JyXm,3/4 teaspoon almond extract 
m8TdGLwaejjQzVzIcc1OeRQ4.M1JyXm,1 teaspoon milk 
LekmaxdCXU177t1iSy5mgBcMpK2ymke,4 (3/4 inch) thick pork chops 
LekmaxdCXU177t1iSy5mgBcMpK2ymke,1 teaspoon vegetable oil 
LekmaxdCXU177t1iSy5mgBcMpK2ymke,2 tablespoons brown sugar 
LekmaxdCXU177t1iSy5mgBcMpK2ymke,salt and pepper to taste 
LekmaxdCXU177t1iSy5mgBcMpK2ymke,1/8 teaspoon ground cinnamon 
